ticker,date,close,source,currency
LMT,1978-06-24,22.1000,synthetic_prehistory,USD
LMT,1978-07-24,22.1000,synthetic_prehistory,USD
LMT,1978-08-23,22.1000,synthetic_prehistory,USD
LMT,1978-09-22,22.1000,synthetic_prehistory,USD
LMT,1978-10-22,22.1000,synthetic_prehistory,USD
LMT,1978-11-21,22.1000,synthetic_prehistory,USD
LMT,1978-12-22,22.1000,synthetic_prehistory,USD
LMT,1979-01-21,22.1000,synthetic_prehistory,USD
LMT,1979-02-20,22.1000,synthetic_prehistory,USD
LMT,1979-03-22,22.1000,synthetic_prehistory,USD
LMT,1979-04-21,22.1000,synthetic_prehistory,USD
LMT,1979-05-21,22.1000,synthetic_prehistory,USD
LMT,1979-06-20,22.1000,synthetic_prehistory,USD
LMT,1979-07-20,22.1000,synthetic_prehistory,USD
LMT,1979-08-19,22.1000,synthetic_prehistory,USD
LMT,1979-09-18,22.1000,synthetic_prehistory,USD
LMT,1979-10-18,22.1000,synthetic_prehistory,USD
LMT,1979-11-17,22.1000,synthetic_prehistory,USD
LMT,1979-12-17,22.1000,synthetic_prehistory,USD
LMT,1980-01-16,22.1000,synthetic_prehistory,USD
LMT,1980-02-15,22.1000,synthetic_prehistory,USD
LMT,1980-03-17,22.1000,synthetic_prehistory,USD
LMT,1980-04-16,22.1000,synthetic_prehistory,USD
LMT,1980-05-16,22.1000,synthetic_prehistory,USD
LMT,1980-06-15,22.1000,synthetic_prehistory,USD
LMT,1980-07-15,22.1000,synthetic_prehistory,USD
LMT,1980-08-14,22.1000,synthetic_prehistory,USD
LMT,1980-09-13,22.1000,synthetic_prehistory,USD
LMT,1980-10-13,22.1000,synthetic_prehistory,USD
LMT,1980-11-12,22.1000,synthetic_prehistory,USD
LMT,1980-12-12,22.1000,synthetic_prehistory,USD
LMT,1981-01-11,22.1000,synthetic_prehistory,USD
LMT,1981-02-10,22.1000,synthetic_prehistory,USD
LMT,1981-03-12,22.1000,synthetic_prehistory,USD
LMT,1981-04-11,22.1000,synthetic_prehistory,USD
LMT,1981-05-11,22.1000,synthetic_prehistory,USD
LMT,1981-06-10,22.1000,synthetic_prehistory,USD
LMT,1981-07-11,22.1000,synthetic_prehistory,USD
LMT,1981-08-10,22.1000,synthetic_prehistory,USD
LMT,1981-09-09,22.1000,synthetic_prehistory,USD
LMT,1981-10-09,22.1000,synthetic_prehistory,USD
LMT,1981-11-08,22.1000,synthetic_prehistory,USD
LMT,1981-12-08,22.1000,synthetic_prehistory,USD
LMT,1982-01-07,22.1000,synthetic_prehistory,USD
LMT,1982-02-06,22.1000,synthetic_prehistory,USD
LMT,1982-03-08,22.1000,synthetic_prehistory,USD
LMT,1982-04-07,22.1000,synthetic_prehistory,USD
LMT,1982-05-07,22.1000,synthetic_prehistory,USD
LMT,1982-06-06,22.1000,synthetic_prehistory,USD
LMT,1982-07-06,22.1000,synthetic_prehistory,USD
LMT,1982-08-05,22.1000,synthetic_prehistory,USD
LMT,1982-09-04,22.1000,synthetic_prehistory,USD
LMT,1982-10-05,22.1000,synthetic_prehistory,USD
LMT,1982-11-04,22.1000,synthetic_prehistory,USD
LMT,1982-12-04,22.1000,synthetic_prehistory,USD
LMT,1983-01-03,22.1000,synthetic_prehistory,USD
LMT,1983-02-02,22.1000,synthetic_prehistory,USD
LMT,1983-03-04,22.1000,synthetic_prehistory,USD
LMT,1983-04-03,22.1000,synthetic_prehistory,USD
LMT,1983-05-03,22.1000,synthetic_prehistory,USD
LMT,1983-06-02,22.1000,synthetic_prehistory,USD
LMT,1983-07-02,22.1000,synthetic_prehistory,USD
LMT,1983-08-01,22.1000,synthetic_prehistory,USD
LMT,1983-08-31,22.1000,synthetic_prehistory,USD
LMT,1983-09-30,22.1000,synthetic_prehistory,USD
LMT,1983-10-30,22.1000,synthetic_prehistory,USD
LMT,1983-11-29,22.1000,synthetic_prehistory,USD
LMT,1983-12-29,22.1000,synthetic_prehistory,USD
LMT,1984-01-29,22.1000,synthetic_prehistory,USD
LMT,1984-02-28,22.1000,synthetic_prehistory,USD
LMT,1984-03-29,22.1000,synthetic_prehistory,USD
LMT,1984-04-28,22.1000,synthetic_prehistory,USD
LMT,1984-05-28,22.1000,synthetic_prehistory,USD
LMT,1984-06-27,22.1000,synthetic_prehistory,USD
LMT,1984-07-27,22.1000,synthetic_prehistory,USD
LMT,1984-08-26,22.1000,synthetic_prehistory,USD
LMT,1984-09-25,22.1000,synthetic_prehistory,USD
LMT,1984-10-25,22.1000,synthetic_prehistory,USD
LMT,1984-11-24,22.1000,synthetic_prehistory,USD
LMT,1984-12-24,22.1000,synthetic_prehistory,USD
LMT,1985-01-23,22.1000,synthetic_prehistory,USD
LMT,1985-02-22,22.1000,synthetic_prehistory,USD
LMT,1985-03-24,22.1000,synthetic_prehistory,USD
LMT,1985-04-24,22.1000,synthetic_prehistory,USD
LMT,1985-05-24,22.1000,synthetic_prehistory,USD
LMT,1985-06-23,22.1000,synthetic_prehistory,USD
LMT,1985-07-23,22.1000,synthetic_prehistory,USD
LMT,1985-08-22,22.1000,synthetic_prehistory,USD
LMT,1985-09-21,22.1000,synthetic_prehistory,USD
LMT,1985-10-21,22.1000,synthetic_prehistory,USD
LMT,1985-11-20,22.1000,synthetic_prehistory,USD
LMT,1985-12-20,22.1000,synthetic_prehistory,USD
LMT,1986-01-19,22.1000,synthetic_prehistory,USD
LMT,1986-02-18,22.1000,synthetic_prehistory,USD
LMT,1986-03-20,22.1000,synthetic_prehistory,USD
LMT,1986-04-19,22.1000,synthetic_prehistory,USD
LMT,1986-05-19,22.1000,synthetic_prehistory,USD
LMT,1986-06-18,22.1000,synthetic_prehistory,USD
LMT,1986-07-18,22.1000,synthetic_prehistory,USD
LMT,1986-08-18,22.1000,synthetic_prehistory,USD
LMT,1986-09-17,22.1000,synthetic_prehistory,USD
LMT,1986-10-17,22.1000,synthetic_prehistory,USD
LMT,1986-11-16,22.1000,synthetic_prehistory,USD
LMT,1986-12-16,22.1000,synthetic_prehistory,USD
LMT,1987-01-15,22.1000,synthetic_prehistory,USD
LMT,1987-02-14,22.1000,synthetic_prehistory,USD
LMT,1987-03-16,22.1000,synthetic_prehistory,USD
LMT,1987-04-15,22.1000,synthetic_prehistory,USD
LMT,1987-05-15,22.1000,synthetic_prehistory,USD
LMT,1987-06-14,22.1000,synthetic_prehistory,USD
LMT,1987-07-14,22.1000,synthetic_prehistory,USD
LMT,1987-08-13,22.1000,synthetic_prehistory,USD
LMT,1987-09-12,22.1000,synthetic_prehistory,USD
LMT,1987-10-12,22.1000,synthetic_prehistory,USD
LMT,1987-11-12,22.1000,synthetic_prehistory,USD
LMT,1987-12-12,22.1000,synthetic_prehistory,USD
LMT,1988-01-11,22.1000,synthetic_prehistory,USD
LMT,1988-02-10,22.1000,synthetic_prehistory,USD
LMT,1988-03-11,22.1000,synthetic_prehistory,USD
LMT,1988-04-10,22.1000,synthetic_prehistory,USD
LMT,1988-05-10,22.1000,synthetic_prehistory,USD
LMT,1988-06-09,22.1000,synthetic_prehistory,USD
LMT,1988-07-09,22.1000,synthetic_prehistory,USD
LMT,1988-08-08,22.1000,synthetic_prehistory,USD
LMT,1988-09-07,22.1000,synthetic_prehistory,USD
LMT,1988-10-07,22.1000,synthetic_prehistory,USD
LMT,1988-11-06,22.1000,synthetic_prehistory,USD
LMT,1988-12-06,22.1000,synthetic_prehistory,USD
LMT,1989-01-05,22.1000,synthetic_prehistory,USD
LMT,1989-02-04,22.1000,synthetic_prehistory,USD
LMT,1989-03-07,22.1000,synthetic_prehistory,USD
LMT,1989-04-06,22.1000,synthetic_prehistory,USD
LMT,1989-05-06,22.1000,synthetic_prehistory,USD
LMT,1989-06-05,22.1000,synthetic_prehistory,USD
LMT,1989-07-05,22.1000,synthetic_prehistory,USD
LMT,1989-08-04,22.1000,synthetic_prehistory,USD
LMT,1989-09-03,22.1000,synthetic_prehistory,USD
LMT,1989-10-03,22.1000,synthetic_prehistory,USD
LMT,1989-11-02,22.1000,synthetic_prehistory,USD
LMT,1989-12-02,22.1000,synthetic_prehistory,USD
LMT,1990-01-01,22.1000,synthetic_prehistory,USD
LMT,1990-01-31,22.1000,synthetic_prehistory,USD
LMT,1990-03-02,22.1000,synthetic_prehistory,USD
LMT,1990-04-01,22.1000,synthetic_prehistory,USD
LMT,1990-05-01,22.1000,synthetic_prehistory,USD
LMT,1990-07-06,22.7500,synthetic_interpolation,USD
LMT,1990-09-11,24.1600,synthetic_interpolation,USD
LMT,1990-10-14,24.9200,synthetic_interpolation,USD
LMT,1990-11-15,25.6800,synthetic_interpolation,USD
LMT,1990-12-18,26.4400,synthetic_interpolation,USD
LMT,1991-04-04,28.1156,synthetic_interpolation,USD
LMT,1991-05-04,28.2312,synthetic_interpolation,USD
LMT,1991-06-03,28.3469,synthetic_interpolation,USD
LMT,1991-07-03,28.4625,synthetic_interpolation,USD
LMT,1991-08-02,28.5781,synthetic_interpolation,USD
LMT,1991-09-01,28.6938,synthetic_interpolation,USD
LMT,1991-10-01,28.8094,synthetic_interpolation,USD
LMT,1991-10-31,28.9250,synthetic_interpolation,USD
LMT,1991-11-30,29.0406,synthetic_interpolation,USD
LMT,1991-12-30,29.1563,synthetic_interpolation,USD
LMT,1992-01-29,29.2719,synthetic_interpolation,USD
LMT,1992-02-28,29.3875,synthetic_interpolation,USD
LMT,1992-03-29,29.5031,synthetic_interpolation,USD
LMT,1992-04-28,29.6187,synthetic_interpolation,USD
LMT,1992-05-28,29.7344,synthetic_interpolation,USD
LMT,1992-06-27,29.8500,synthetic_interpolation,USD
LMT,1992-07-27,29.9656,synthetic_interpolation,USD
LMT,1992-08-26,30.0813,synthetic_interpolation,USD
LMT,1992-09-26,30.1969,synthetic_interpolation,USD
LMT,1992-10-26,30.3125,synthetic_interpolation,USD
LMT,1992-11-25,30.4281,synthetic_interpolation,USD
LMT,1992-12-25,30.5437,synthetic_interpolation,USD
LMT,1993-01-24,30.6594,synthetic_interpolation,USD
LMT,1993-02-23,30.7750,synthetic_interpolation,USD
LMT,1993-03-25,30.8906,synthetic_interpolation,USD
LMT,1993-04-24,31.0063,synthetic_interpolation,USD
LMT,1993-05-24,31.1219,synthetic_interpolation,USD
LMT,1993-06-23,31.2375,synthetic_interpolation,USD
LMT,1993-07-23,31.3531,synthetic_interpolation,USD
LMT,1993-08-22,31.4688,synthetic_interpolation,USD
LMT,1993-09-21,31.5844,synthetic_interpolation,USD
LMT,1993-10-21,31.7000,synthetic_interpolation,USD
LMT,1993-11-20,31.8156,synthetic_interpolation,USD
LMT,1993-12-20,31.9312,synthetic_interpolation,USD
LMT,1994-01-19,32.0469,synthetic_interpolation,USD
LMT,1994-02-18,32.1625,synthetic_interpolation,USD
LMT,1994-03-21,32.2781,synthetic_interpolation,USD
LMT,1994-04-20,32.3937,synthetic_interpolation,USD
LMT,1994-05-20,32.5094,synthetic_interpolation,USD
LMT,1994-06-19,32.6250,synthetic_interpolation,USD
LMT,1994-07-19,32.7406,synthetic_interpolation,USD
LMT,1994-08-18,32.8563,synthetic_interpolation,USD
LMT,1994-09-17,32.9719,synthetic_interpolation,USD
LMT,1994-10-17,33.0875,synthetic_interpolation,USD
LMT,1994-11-16,33.2031,synthetic_interpolation,USD
LMT,1994-12-16,33.3188,synthetic_interpolation,USD
LMT,1995-01-15,33.4344,synthetic_interpolation,USD
LMT,1995-02-14,33.5500,synthetic_interpolation,USD
LMT,1995-03-16,33.6656,synthetic_interpolation,USD
LMT,1995-04-15,33.7813,synthetic_interpolation,USD
LMT,1995-05-15,33.8969,synthetic_interpolation,USD
LMT,1995-06-14,34.0125,synthetic_interpolation,USD
LMT,1995-07-14,34.1281,synthetic_interpolation,USD
LMT,1995-08-13,34.2437,synthetic_interpolation,USD
LMT,1995-09-13,34.3594,synthetic_interpolation,USD
LMT,1995-10-13,34.4750,synthetic_interpolation,USD
LMT,1995-11-12,34.5906,synthetic_interpolation,USD
LMT,1995-12-12,34.7062,synthetic_interpolation,USD
LMT,1996-01-11,34.8219,synthetic_interpolation,USD
LMT,1996-02-10,34.9375,synthetic_interpolation,USD
LMT,1996-03-11,35.0531,synthetic_interpolation,USD
LMT,1996-04-10,35.1687,synthetic_interpolation,USD
LMT,1996-05-10,35.2844,synthetic_interpolation,USD
LMT,1996-06-09,35.4000,synthetic_interpolation,USD
LMT,1996-07-09,35.5156,synthetic_interpolation,USD
LMT,1996-08-08,35.6313,synthetic_interpolation,USD
LMT,1996-09-07,35.7469,synthetic_interpolation,USD
LMT,1996-10-07,35.8625,synthetic_interpolation,USD
LMT,1996-11-06,35.9781,synthetic_interpolation,USD
LMT,1996-12-06,36.0938,synthetic_interpolation,USD
LMT,1997-01-05,36.2094,synthetic_interpolation,USD
LMT,1997-02-04,36.3250,synthetic_interpolation,USD
LMT,1997-03-06,36.4406,synthetic_interpolation,USD
LMT,1997-04-06,36.5562,synthetic_interpolation,USD
LMT,1997-05-06,36.6719,synthetic_interpolation,USD
LMT,1997-06-05,36.7875,synthetic_interpolation,USD
LMT,1997-07-05,36.9031,synthetic_interpolation,USD
LMT,1997-08-04,37.0187,synthetic_interpolation,USD
LMT,1997-09-03,37.1344,synthetic_interpolation,USD
LMT,1997-10-03,37.2500,synthetic_interpolation,USD
LMT,1997-11-02,37.3656,synthetic_interpolation,USD
LMT,1997-12-02,37.4812,synthetic_interpolation,USD
LMT,1998-01-01,37.5969,synthetic_interpolation,USD
LMT,1998-01-31,37.7125,synthetic_interpolation,USD
LMT,1998-03-02,37.8281,synthetic_interpolation,USD
LMT,1998-04-01,37.9437,synthetic_interpolation,USD
LMT,1998-05-01,38.0594,synthetic_interpolation,USD
LMT,1998-05-31,38.1750,synthetic_interpolation,USD
LMT,1998-06-30,38.2906,synthetic_interpolation,USD
LMT,1998-07-30,38.4063,synthetic_interpolation,USD
LMT,1998-08-29,38.5219,synthetic_interpolation,USD
LMT,1998-09-29,38.6375,synthetic_interpolation,USD
LMT,1998-10-29,38.7531,synthetic_interpolation,USD
LMT,1998-11-28,38.8687,synthetic_interpolation,USD
LMT,1998-12-28,38.9844,synthetic_interpolation,USD
LMT,1999-01-27,39.1000,synthetic_interpolation,USD
LMT,1999-02-26,39.2156,synthetic_interpolation,USD
LMT,1999-03-28,39.3312,synthetic_interpolation,USD
LMT,1999-04-27,39.4469,synthetic_interpolation,USD
LMT,1999-05-27,39.5625,synthetic_interpolation,USD
LMT,1999-06-26,39.6781,synthetic_interpolation,USD
LMT,1999-07-26,39.7937,synthetic_interpolation,USD
LMT,1999-08-25,39.9094,synthetic_interpolation,USD
LMT,1999-09-24,40.0250,synthetic_interpolation,USD
LMT,1999-10-24,40.1406,synthetic_interpolation,USD
LMT,1999-11-23,40.2562,synthetic_interpolation,USD
LMT,1999-12-23,40.3719,synthetic_interpolation,USD
LMT,2000-01-22,40.4875,synthetic_interpolation,USD
LMT,2000-02-21,40.6031,synthetic_interpolation,USD
LMT,2000-03-23,40.7188,synthetic_interpolation,USD
LMT,2000-04-22,40.8344,synthetic_interpolation,USD
LMT,2000-05-22,40.9500,synthetic_interpolation,USD
LMT,2000-06-21,41.0656,synthetic_interpolation,USD
LMT,2000-07-21,41.1812,synthetic_interpolation,USD
LMT,2000-08-20,41.2969,synthetic_interpolation,USD
LMT,2000-09-19,41.4125,synthetic_interpolation,USD
LMT,2000-10-19,41.5281,synthetic_interpolation,USD
LMT,2000-11-18,41.6437,synthetic_interpolation,USD
LMT,2000-12-18,41.7594,synthetic_interpolation,USD
LMT,2001-01-17,41.8750,synthetic_interpolation,USD
LMT,2001-02-16,41.9906,synthetic_interpolation,USD
LMT,2001-03-18,42.1062,synthetic_interpolation,USD
LMT,2001-04-17,42.2219,synthetic_interpolation,USD
LMT,2001-05-17,42.3375,synthetic_interpolation,USD
LMT,2001-06-16,42.4531,synthetic_interpolation,USD
LMT,2001-07-16,42.5687,synthetic_interpolation,USD
LMT,2001-08-15,42.6844,synthetic_interpolation,USD
LMT,2001-11-10,46.7941,synthetic_interpolation,USD
LMT,2001-12-11,47.1882,synthetic_interpolation,USD
LMT,2002-01-11,47.5824,synthetic_interpolation,USD
LMT,2002-02-11,47.9765,synthetic_interpolation,USD
LMT,2002-03-15,48.3706,synthetic_interpolation,USD
LMT,2002-04-15,48.7647,synthetic_interpolation,USD
LMT,2002-05-16,49.1588,synthetic_interpolation,USD
LMT,2002-06-16,49.5529,synthetic_interpolation,USD
LMT,2002-07-18,49.9471,synthetic_interpolation,USD
LMT,2002-08-18,50.3412,synthetic_interpolation,USD
LMT,2002-09-18,50.7353,synthetic_interpolation,USD
LMT,2002-10-19,51.1294,synthetic_interpolation,USD
LMT,2002-11-20,51.5235,synthetic_interpolation,USD
LMT,2002-12-21,51.9176,synthetic_interpolation,USD
LMT,2003-01-21,52.3118,synthetic_interpolation,USD
LMT,2003-02-21,52.7059,synthetic_interpolation,USD
LMT,2003-05-20,56.1156,synthetic_interpolation,USD
LMT,2003-06-19,56.7311,synthetic_interpolation,USD
LMT,2003-07-20,57.3467,synthetic_interpolation,USD
LMT,2003-08-19,57.9622,synthetic_interpolation,USD
LMT,2003-09-18,58.5778,synthetic_interpolation,USD
LMT,2003-10-19,59.1933,synthetic_interpolation,USD
LMT,2003-11-18,59.8089,synthetic_interpolation,USD
LMT,2003-12-18,60.4244,synthetic_interpolation,USD
LMT,2004-01-18,61.0400,synthetic_interpolation,USD
LMT,2004-02-17,61.6556,synthetic_interpolation,USD
LMT,2004-03-18,62.2711,synthetic_interpolation,USD
LMT,2004-04-18,62.8867,synthetic_interpolation,USD
LMT,2004-05-18,63.5022,synthetic_interpolation,USD
LMT,2004-06-17,64.1178,synthetic_interpolation,USD
LMT,2004-07-18,64.7333,synthetic_interpolation,USD
LMT,2004-08-17,65.3489,synthetic_interpolation,USD
LMT,2004-09-17,65.9644,synthetic_interpolation,USD
LMT,2004-10-17,66.5800,synthetic_interpolation,USD
LMT,2004-11-16,67.1956,synthetic_interpolation,USD
LMT,2004-12-17,67.8111,synthetic_interpolation,USD
LMT,2005-01-16,68.4267,synthetic_interpolation,USD
LMT,2005-02-15,69.0422,synthetic_interpolation,USD
LMT,2005-03-18,69.6578,synthetic_interpolation,USD
LMT,2005-04-17,70.2733,synthetic_interpolation,USD
LMT,2005-05-17,70.8889,synthetic_interpolation,USD
LMT,2005-06-17,71.5044,synthetic_interpolation,USD
LMT,2005-07-17,72.1200,synthetic_interpolation,USD
LMT,2005-08-16,72.7356,synthetic_interpolation,USD
LMT,2005-09-16,73.3511,synthetic_interpolation,USD
LMT,2005-10-16,73.9667,synthetic_interpolation,USD
LMT,2005-11-16,74.5822,synthetic_interpolation,USD
LMT,2005-12-16,75.1978,synthetic_interpolation,USD
LMT,2006-01-15,75.8133,synthetic_interpolation,USD
LMT,2006-02-15,76.4289,synthetic_interpolation,USD
LMT,2006-03-17,77.0444,synthetic_interpolation,USD
LMT,2006-04-16,77.6600,synthetic_interpolation,USD
LMT,2006-05-17,78.2756,synthetic_interpolation,USD
LMT,2006-06-16,78.8911,synthetic_interpolation,USD
LMT,2006-07-16,79.5067,synthetic_interpolation,USD
LMT,2006-08-16,80.1222,synthetic_interpolation,USD
LMT,2006-09-15,80.7378,synthetic_interpolation,USD
LMT,2006-10-15,81.3533,synthetic_interpolation,USD
LMT,2006-11-15,81.9689,synthetic_interpolation,USD
LMT,2006-12-15,82.5844,synthetic_interpolation,USD
LMT,2007-03-22,86.5741,synthetic_interpolation,USD
LMT,2007-04-21,86.4483,synthetic_interpolation,USD
LMT,2007-05-22,86.3224,synthetic_interpolation,USD
LMT,2007-06-21,86.1966,synthetic_interpolation,USD
LMT,2007-07-22,86.0707,synthetic_interpolation,USD
LMT,2007-08-21,85.9448,synthetic_interpolation,USD
LMT,2007-09-20,85.8190,synthetic_interpolation,USD
LMT,2007-10-21,85.6931,synthetic_interpolation,USD
LMT,2007-11-20,85.5672,synthetic_interpolation,USD
LMT,2007-12-21,85.4414,synthetic_interpolation,USD
LMT,2008-01-20,85.3155,synthetic_interpolation,USD
LMT,2008-02-19,85.1897,synthetic_interpolation,USD
LMT,2008-03-21,85.0638,synthetic_interpolation,USD
LMT,2008-04-20,84.9379,synthetic_interpolation,USD
LMT,2008-05-21,84.8121,synthetic_interpolation,USD
LMT,2008-06-20,84.6862,synthetic_interpolation,USD
LMT,2008-07-21,84.5603,synthetic_interpolation,USD
LMT,2008-08-20,84.4345,synthetic_interpolation,USD
LMT,2008-09-19,84.3086,synthetic_interpolation,USD
LMT,2008-10-20,84.1828,synthetic_interpolation,USD
LMT,2008-11-19,84.0569,synthetic_interpolation,USD
LMT,2008-12-20,83.9310,synthetic_interpolation,USD
LMT,2009-01-19,83.8052,synthetic_interpolation,USD
LMT,2009-02-18,83.6793,synthetic_interpolation,USD
LMT,2009-03-21,83.5534,synthetic_interpolation,USD
LMT,2009-04-20,83.4276,synthetic_interpolation,USD
LMT,2009-05-21,83.3017,synthetic_interpolation,USD
LMT,2009-06-20,83.1759,synthetic_interpolation,USD
LMT,2009-07-21,83.0500,synthetic_interpolation,USD
LMT,2009-08-20,82.9241,synthetic_interpolation,USD
LMT,2009-09-19,82.7983,synthetic_interpolation,USD
LMT,2009-10-20,82.6724,synthetic_interpolation,USD
LMT,2009-11-19,82.5466,synthetic_interpolation,USD
LMT,2009-12-20,82.4207,synthetic_interpolation,USD
LMT,2010-01-19,82.2948,synthetic_interpolation,USD
LMT,2010-02-18,82.1690,synthetic_interpolation,USD
LMT,2010-03-21,82.0431,synthetic_interpolation,USD
LMT,2010-04-20,81.9172,synthetic_interpolation,USD
LMT,2010-05-21,81.7914,synthetic_interpolation,USD
LMT,2010-06-20,81.6655,synthetic_interpolation,USD
LMT,2010-07-20,81.5397,synthetic_interpolation,USD
